profile_id,arrival_time_mean,arrival_time_std,departure_time_mean,departure_time_std,soc_arrival_mean,soc_arrival_std,daily_consumption_mean,daily_consumption_std,charging_preference
70,19.08363045463603,1.309119259162972,5.765235965358113,0.5377016292721385,0.4568695576647952,0.14233519938770256,8.496296168709463,2.2871816892891106,smart
71,12.588658387976356,0.642965210552937,9.4749984481217,0.5888788501041833,0.7812289117949645,0.16087363231622728,9.833959917113239,3.167795950487669,delayed
72,15.605037569785882,0.7205280716483883,8.895139423450008,0.47319977431503674,0.5997151326370744,0.15415789079457298,11.380614637147835,3.2875433124551394,smart
73,17.214604730962822,0.8486325159279478,8.521189371329683,0.6268287875455782,0.602806703549298,0.12029129722171641,13.793620357056806,4.5684551611860496,delayed
74,18.923085169726164,0.5858961116074587,6.426236437029563,0.7955609928990994,0.7792068461891841,0.14114974972477595,13.724813434034939,2.0092412678107645,immediate
75,19.22980392278588,1.3266693094281623,4.870770273427416,0.9753254042976651,0.462535968800362,0.18052551171592987,14.7752203697057,4.411962741464332,immediate
76,20.467580537556245,1.2844881385045435,6.596297720450362,0.5204864446465668,0.5331123900356552,0.19994514220526327,9.817223191789594,2.574601932558174,delayed
77,22.126577378893444,0.9731584301353181,7.477742068208989,0.49620151345085084,0.5931536901113708,0.16291679451112182,18.383396259938696,3.4983229174028434,smart
78,16.472492793802576,1.40798833570893,8.724764425404967,0.572769226185747,0.7893213871590916,0.12440428106255397,10.500118951863616,2.4520854841826143,delayed
79,19.689876655954475,1.0886762755748136,7.73693513022136,0.3514456902642168,0.37477242135169403,0.15554335764767044,15.422483041006696,4.571234728137156,delayed
80,14.552825629943,1.174980245581964,8.26827911810385,0.5470407102880934,0.7507929352197736,0.16562355760865485,8.311031659593148,4.108392913702605,smart
81,14.622086855706872,1.1639016864500804,6.699240526451411,0.5415257350909555,0.6870320426710428,0.16770746091410932,16.879725846951025,2.8730046754874152,smart
82,23.780166288067498,1.4751699098909432,7.08059448515555,0.39064534199977385,0.3336161690946769,0.19461540406777386,17.079812966487193,3.589791411729469,immediate
83,17.87575853721926,1.2892668040857351,5.67084901183592,0.8492929050903646,0.6648496970085997,0.14276959138709178,14.406687810305897,3.4818038415751316,delayed
84,15.468007019761469,1.486019776350976,9.284047788994824,0.7538889808137136,0.4295485874008145,0.1385865236299387,16.26041756538574,4.331117434481788,delayed
85,16.866265411528115,1.41679647729361,8.560141465786169,0.6672555428167593,0.5323752214501543,0.13752733656822017,18.76118093067112,3.3765590807812336,immediate
86,20.280583759676695,1.3929059557910775,6.636681704620176,0.8532403606076016,0.5131481117257377,0.1429554702431349,18.102224707682353,3.12622938740802,smart
87,19.441982618158985,1.1860633180827975,8.442283136795341,0.4002481204963033,0.4302314456724889,0.1464851067343687,11.247221734018979,3.2665601162590465,delayed
88,15.420487388503581,0.9346979579489433,7.7694809027489,0.663219217264545,0.656058752082207,0.12153097802286528,18.292385820490786,4.159995536231024,delayed
89,16.93850508480076,1.3604352316800332,8.189062494580194,0.7139838098379747,0.3615047689767201,0.14590590711402554,15.99851806333899,3.4725852322874697,smart
90,20.21532293825598,0.8452958764940963,6.850179197405199,0.790979759950794,0.3046992905449064,0.18689723983093542,14.134601787204655,4.525188776430137,smart
91,16.825736276617427,1.4838788501391682,6.196301306560275,0.5756399380265698,0.719306474037845,0.1191407112519207,17.612174388831985,4.2731107589395725,immediate
92,16.86269811621511,0.7246661402946115,8.316495726801772,0.36734309815328514,0.7112680151841322,0.15830720153812766,9.047258740094176,4.31902261794969,immediate
93,16.135620163876176,0.7328794165487231,7.1606918154853805,0.30621939751474664,0.3598985501193825,0.14293440129603796,16.47524667952347,2.5968092991528775,immediate
94,16.97327467376909,0.820038025493316,7.905443814016158,0.8678858556250606,0.6489853671897859,0.1415267610894096,17.548904063708825,3.867034614015354,smart
95,20.04258909834862,0.5565929926549855,7.079652583919604,0.6698160363381576,0.5629920961183886,0.1994177627365862,9.863663752385694,3.7401856513051506,delayed
96,19.93626308107727,0.5184052297346391,5.459420804012337,0.5912069794084053,0.6153168709096266,0.15378825241885088,18.946979218331215,4.9594445707616135,delayed
97,14.679172042728904,0.8163676060112309,8.376011145434143,0.8680231184493306,0.3774796444015833,0.15156924530301263,16.879183413770683,2.2904676999795623,immediate
98,15.910402459510268,0.9481067105670389,7.028733460933755,0.5948092272573693,0.5148835703704022,0.12414081452293657,17.720890313129953,2.0282353215684674,delayed
99,15.982734501172645,1.1642249839925431,6.822253350516506,0.7522323826445958,0.7861596867353231,0.17489816353971682,9.93621338127669,4.368564913256145,delayed
